learner_id,session_id,session_number,session_date,institution,country,institution_type,age,prior_experience,archetype,welding_process,welding_position,position_difficulty,session_duration_min,num_exercises,total_practice_minutes,days_since_enrollment,consecutive_practice_days,session_gap_days,score_work_angle,score_travel_angle,score_travel_speed,score_contact_tip_distance,score_arc_length,score_bead_quality,overall_score,improvement_rate
SKV-0364,SKV-0364-S015,15,2023-04-16,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,2G_Horizontal,1.15,53,5,708,75,1,1,61.65,73.06,57.11,63.35,57.03,51.11,59.91,14.81
SKV-0364,SKV-0364-S016,16,2023-04-17,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,5G_Pipe,1.7,74,6,782,76,2,1,53.79,66.49,45.77,56.61,48.5,47.26,52.42,-7.49
SKV-0364,SKV-0364-S017,17,2023-04-20,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,2G_Horizontal,1.15,44,6,826,79,1,3,69.44,88.74,57.39,64.22,58.22,58.04,65.18,12.76
SKV-0364,SKV-0364-S018,18,2023-04-21,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,1G_Flat,1.0,63,7,889,80,2,1,78.5,85.77,62.96,67.85,62.09,58.3,68.38,3.2
SKV-0364,SKV-0364-S019,19,2023-04-22,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,1G_Flat,1.0,26,9,915,81,3,1,70.28,77.72,57.72,67.73,56.06,50.49,62.41,-5.97
SKV-0364,SKV-0364-S020,20,2023-04-23,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,2G_Horizontal,1.15,30,6,945,82,4,1,66.16,74.34,62.4,58.81,47.69,55.64,60.66,-1.75
SKV-0364,SKV-0364-S021,21,2023-05-07,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,4G_Overhead,1.55,38,6,983,96,3,14,48.78,59.43,39.1,44.67,38.42,36.72,43.86,-16.8
SKV-0364,SKV-0364-S022,22,2023-05-08,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,5G_Pipe,1.7,53,3,1036,97,4,1,66.02,78.41,52.81,61.39,48.17,56.93,60.04,16.18
SKV-0364,SKV-0364-S023,23,2023-05-10,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,4G_Overhead,1.55,55,3,1091,99,5,2,47.37,62.23,47.89,61.22,44.15,49.55,51.73,-8.31
SKV-0364,SKV-0364-S024,24,2023-05-24,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,3G_Vertical,1.35,38,5,1129,113,4,14,67.81,81.23,54.36,60.82,54.84,56.19,61.81,10.08
SKV-0364,SKV-0364-S025,25,2023-05-25,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,6G_Pipe45,1.9,62,6,1191,114,5,1,50.6,58.5,42.99,46.57,34.41,41.87,45.48,-16.33
SKV-0364,SKV-0364-S026,26,2023-05-26,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,6G_Pipe45,1.9,49,4,1240,115,6,1,61.37,65.8,63.49,63.35,53.09,53.55,59.95,14.47
SKV-0364,SKV-0364-S027,27,2023-06-02,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,3G_Vertical,1.35,84,7,1324,122,5,7,88.26,98.14,71.19,89.67,79.72,77.97,83.2,23.25
SKV-0364,SKV-0364-S028,28,2023-06-03,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,3G_Vertical,1.35,25,9,1349,123,6,1,80.49,87.89,65.36,66.53,57.67,56.45,68.25,-14.95
SKV-0364,SKV-0364-S029,29,2023-06-05,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,1G_Flat,1.0,36,7,1385,125,7,2,80.7,90.85,66.03,67.63,51.59,62.55,69.33,1.08
SKV-0364,SKV-0364-S030,30,2023-06-08,Indian_Railways_WS,India,Corporate,28,experienced,plateau_learner,GTAW,6G_Pipe45,1.9,32,5,1417,128,6,3,64.88,73.82,60.67,61.59,56.54,54.53,61.56,-7.77
SKV-0365,SKV-0365-S001,1,2023-02-02,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,1G_Flat,1.0,29,6,29,0,0,0,28.76,43.29,34.27,36.17,49.5,43.69,39.25,0.0
SKV-0365,SKV-0365-S002,2,2023-02-03,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,1G_Flat,1.0,54,6,83,1,1,1,32.07,47.75,42.77,43.68,49.26,50.34,44.54,5.29
SKV-0365,SKV-0365-S003,3,2023-02-04,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,3G_Vertical,1.35,17,5,100,2,2,1,22.58,35.95,32.95,25.71,40.8,37.52,32.85,-11.69
SKV-0365,SKV-0365-S004,4,2023-02-05,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,4G_Overhead,1.55,64,5,164,3,3,1,33.18,44.91,31.75,28.54,35.76,41.7,36.05,3.2
SKV-0365,SKV-0365-S005,5,2023-02-10,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,48,6,212,8,2,5,31.46,34.85,33.26,34.01,47.22,44.81,37.75,1.7
SKV-0365,SKV-0365-S006,6,2023-02-11,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,67,4,279,9,3,1,38.28,52.4,47.18,44.15,60.19,59.01,50.49,12.74
SKV-0365,SKV-0365-S007,7,2023-02-12,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,34,3,313,10,4,1,34.95,51.23,38.67,42.39,47.87,51.93,44.59,-5.9
SKV-0365,SKV-0365-S008,8,2023-02-13,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,5G_Pipe,1.7,25,6,338,11,5,1,31.67,45.48,43.52,36.89,43.89,43.06,41.0,-3.59
SKV-0365,SKV-0365-S009,9,2023-02-15,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,3G_Vertical,1.35,47,3,385,13,6,2,34.58,48.69,42.2,27.42,46.89,53.73,42.82,1.82
SKV-0365,SKV-0365-S010,10,2023-02-17,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,4G_Overhead,1.55,25,6,410,15,7,2,38.64,48.21,32.72,36.71,41.65,42.96,39.92,-2.9
SKV-0365,SKV-0365-S011,11,2023-02-18,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,1G_Flat,1.0,25,8,435,16,8,1,48.95,62.37,51.98,52.69,65.25,69.98,58.78,18.86
SKV-0365,SKV-0365-S012,12,2023-02-19,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,5G_Pipe,1.7,43,5,478,17,9,1,28.95,40.96,40.58,32.53,44.26,45.28,39.18,-19.6
SKV-0365,SKV-0365-S013,13,2023-02-21,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,3G_Vertical,1.35,16,6,494,19,10,2,50.74,63.88,54.12,48.32,65.37,67.61,58.59,19.41
SKV-0365,SKV-0365-S014,14,2023-02-28,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,58,6,552,26,9,7,50.44,67.34,53.19,51.71,59.59,64.31,57.86,-0.73
SKV-0365,SKV-0365-S015,15,2023-03-05,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,4G_Overhead,1.55,23,7,575,31,8,5,43.14,48.93,55.39,44.62,62.63,59.45,52.87,-4.99
SKV-0365,SKV-0365-S016,16,2023-03-07,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,4G_Overhead,1.55,43,6,618,33,9,2,51.49,62.53,60.13,56.51,61.7,62.74,59.41,6.54
SKV-0365,SKV-0365-S017,17,2023-03-08,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,61,2,679,34,10,1,40.5,66.28,52.61,57.28,66.68,61.45,57.42,-1.99
SKV-0365,SKV-0365-S018,18,2023-03-12,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,38,6,717,38,9,4,54.74,69.29,63.36,51.86,65.11,68.2,62.46,5.04
SKV-0365,SKV-0365-S019,19,2023-03-19,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,1G_Flat,1.0,39,4,756,45,8,7,55.96,73.06,65.26,55.92,72.0,68.63,65.32,2.86
SKV-0365,SKV-0365-S020,20,2023-03-26,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,4G_Overhead,1.55,15,7,771,52,7,7,41.48,54.66,46.75,45.18,60.37,55.55,50.72,-14.6
SKV-0365,SKV-0365-S021,21,2023-03-29,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,3G_Vertical,1.35,15,4,786,55,6,3,31.24,57.13,44.15,36.45,53.63,51.11,45.82,-4.9
SKV-0365,SKV-0365-S022,22,2023-03-30,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,39,9,825,56,7,1,48.42,72.04,66.68,59.06,72.42,74.95,66.12,20.3
SKV-0365,SKV-0365-S023,23,2023-04-02,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,6G_Pipe45,1.9,43,4,868,59,6,3,27.42,52.2,39.75,40.18,46.39,46.07,42.09,-24.03
SKV-0365,SKV-0365-S024,24,2023-04-09,Welding_Academy_UK,UK,Vocational,39,some_manual,steady_learner,GTAW,6G_Pipe45,1.9,55,7,923,66,5,7,37.44,53.58,45.53,49.44,52.36,50.88,48.21,6.12
SKV-0366,SKV-0366-S001,1,2023-10-13,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,1G_Flat,1.0,22,7,22,0,0,0,50.36,50.77,49.73,37.51,56.65,54.39,50.12,0.0
SKV-0366,SKV-0366-S002,2,2023-10-18,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,1G_Flat,1.0,58,6,80,5,0,5,69.53,67.39,51.49,50.99,63.64,70.29,62.09,11.97
SKV-0366,SKV-0366-S003,3,2023-10-25,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,1G_Flat,1.0,18,4,98,12,0,7,79.02,71.93,57.38,58.55,63.29,72.55,66.9,4.81
SKV-0366,SKV-0366-S004,4,2023-10-28,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,1G_Flat,1.0,32,7,130,15,0,3,60.81,54.47,43.69,43.8,57.16,55.04,52.18,-14.72
SKV-0366,SKV-0366-S005,5,2023-10-29,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,3G_Vertical,1.35,40,6,170,16,1,1,71.91,63.39,53.34,54.98,60.88,62.26,60.8,8.62
SKV-0366,SKV-0366-S006,6,2023-10-31,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,2G_Horizontal,1.15,54,5,224,18,2,2,51.53,48.51,45.64,43.32,51.83,48.67,48.14,-12.66
SKV-0366,SKV-0366-S007,7,2023-11-01,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,4G_Overhead,1.55,44,4,268,19,3,1,72.15,64.44,52.44,46.01,64.85,70.41,61.69,13.55
SKV-0366,SKV-0366-S008,8,2023-11-04,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,4G_Overhead,1.55,53,4,321,22,2,3,68.7,59.79,56.36,45.93,67.61,68.9,61.36,-0.33
SKV-0366,SKV-0366-S009,9,2023-11-05,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,3G_Vertical,1.35,66,7,387,23,3,1,78.69,70.32,55.07,63.3,70.77,75.26,68.53,7.17
SKV-0366,SKV-0366-S010,10,2023-11-07,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,4G_Overhead,1.55,30,9,417,25,4,2,83.2,70.42,52.32,54.75,64.39,71.8,65.74,-2.79
SKV-0366,SKV-0366-S011,11,2023-11-09,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,3G_Vertical,1.35,70,5,487,27,5,2,79.79,58.43,50.86,56.54,63.71,66.73,62.29,-3.45
SKV-0366,SKV-0366-S012,12,2023-11-10,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,2G_Horizontal,1.15,58,6,545,28,6,1,92.47,86.05,73.47,76.25,92.74,86.16,84.05,21.76
SKV-0366,SKV-0366-S013,13,2023-11-12,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,1G_Flat,1.0,76,5,621,30,7,2,96.92,87.58,74.47,68.13,87.93,88.53,83.68,-0.37
SKV-0366,SKV-0366-S014,14,2023-11-16,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,4G_Overhead,1.55,27,5,648,34,6,4,98.3,85.52,75.25,83.32,92.92,86.14,86.29,2.61
SKV-0366,SKV-0366-S015,15,2023-11-17,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,3G_Vertical,1.35,41,2,689,35,7,1,80.15,75.03,56.27,60.27,71.63,73.99,69.11,-17.18
SKV-0366,SKV-0366-S016,16,2023-11-18,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,4G_Overhead,1.55,62,3,751,36,8,1,85.09,82.47,60.59,76.71,89.8,88.67,79.96,10.85
SKV-0366,SKV-0366-S017,17,2023-11-19,Indian_Railways_WS,India,Corporate,23,some_manual,fast_learner,GMAW,4G_Overhead,1.55,33,4,784,37,9,1,83.44,76.33,65.19,57.61,76.89,77.91,72.76,-7.2
SKV-0367,SKV-0367-S001,1,2023-11-03,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,2G_Horizontal,1.15,51,10,51,0,0,0,69.1,79.46,67.33,76.27,78.9,69.87,73.0,0.0
SKV-0367,SKV-0367-S002,2,2023-11-05,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,47,5,98,2,1,2,29.2,33.72,36.66,42.72,46.91,37.19,37.65,-35.35
SKV-0367,SKV-0367-S003,3,2023-11-08,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,3G_Vertical,1.35,33,4,131,5,0,3,35.46,41.09,42.57,48.91,35.78,38.46,40.39,2.74
SKV-0367,SKV-0367-S004,4,2023-11-09,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,1G_Flat,1.0,54,6,185,6,1,1,64.53,66.79,71.69,74.04,73.63,70.67,70.32,29.93
SKV-0367,SKV-0367-S005,5,2023-11-13,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,3G_Vertical,1.35,38,9,223,10,0,4,42.85,52.6,52.39,51.15,55.75,55.36,51.9,-18.42
SKV-0367,SKV-0367-S006,6,2023-11-27,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,29,5,252,24,0,14,46.77,55.33,58.99,58.21,69.0,62.35,58.66,6.76
SKV-0367,SKV-0367-S007,7,2023-11-28,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,1G_Flat,1.0,35,3,287,25,1,1,57.1,70.48,68.56,72.45,74.0,70.27,68.87,10.21
SKV-0367,SKV-0367-S008,8,2023-11-30,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,3G_Vertical,1.35,15,3,302,27,2,2,32.12,37.46,46.15,45.67,48.94,44.86,42.83,-26.04
SKV-0367,SKV-0367-S009,9,2023-12-04,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,1G_Flat,1.0,15,6,317,31,1,4,70.51,73.64,80.98,78.75,85.68,82.22,78.93,36.1
SKV-0367,SKV-0367-S010,10,2023-12-05,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,2G_Horizontal,1.15,42,8,359,32,2,1,46.43,54.53,53.26,54.56,52.7,52.2,52.32,-26.61
SKV-0367,SKV-0367-S011,11,2023-12-06,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,2G_Horizontal,1.15,52,5,411,33,3,1,67.75,72.08,72.6,72.2,79.8,72.12,72.72,20.4
SKV-0367,SKV-0367-S012,12,2023-12-07,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,27,7,438,34,4,1,51.56,55.9,56.73,61.57,61.57,53.62,56.66,-16.06
SKV-0367,SKV-0367-S013,13,2023-12-11,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,41,4,479,38,3,4,60.44,66.09,62.04,70.42,70.54,61.4,64.81,8.15
SKV-0367,SKV-0367-S014,14,2023-12-12,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,3G_Vertical,1.35,44,4,523,39,4,1,58.27,63.06,64.22,59.64,67.64,64.55,63.04,-1.77
SKV-0367,SKV-0367-S015,15,2023-12-19,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,2G_Horizontal,1.15,58,6,581,46,3,7,68.24,86.84,88.84,85.15,88.26,84.62,83.97,20.93
SKV-0367,SKV-0367-S016,16,2023-12-20,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,43,2,624,47,4,1,38.54,51.39,53.73,55.75,62.05,55.96,53.1,-30.87
SKV-0367,SKV-0367-S017,17,2023-12-21,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,5G_Pipe,1.7,68,5,692,48,5,1,60.62,66.53,71.38,71.71,73.28,71.9,69.48,16.38
SKV-0367,SKV-0367-S018,18,2023-12-25,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,15,7,707,52,4,4,46.9,58.41,54.37,56.21,57.99,53.76,54.55,-14.93
SKV-0367,SKV-0367-S019,19,2023-12-29,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,3G_Vertical,1.35,33,6,740,56,3,4,43.77,46.58,60.54,66.91,62.84,59.2,56.96,2.41
SKV-0367,SKV-0367-S020,20,2023-12-30,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,5G_Pipe,1.7,32,8,772,57,4,1,63.06,61.81,66.08,63.12,65.88,55.54,62.41,5.45
SKV-0367,SKV-0367-S021,21,2023-12-31,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,2G_Horizontal,1.15,28,5,800,58,5,1,61.77,65.84,68.04,76.53,76.77,72.69,70.28,7.87
SKV-0367,SKV-0367-S022,22,2024-01-02,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,5G_Pipe,1.7,36,6,836,60,6,2,57.82,62.56,62.42,62.3,69.94,61.4,62.66,-7.62
SKV-0367,SKV-0367-S023,23,2024-01-03,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,6G_Pipe45,1.9,35,6,871,61,7,1,64.91,69.39,65.55,70.69,74.09,65.35,68.04,5.38
SKV-0367,SKV-0367-S024,24,2024-01-06,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,38,2,909,64,6,3,44.45,50.41,46.12,52.71,50.78,49.22,48.82,-19.22
SKV-0367,SKV-0367-S025,25,2024-01-07,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,3G_Vertical,1.35,44,6,953,65,7,1,76.08,77.86,81.23,92.84,92.62,82.33,83.62,34.8
SKV-0367,SKV-0367-S026,26,2024-01-14,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,4G_Overhead,1.55,63,6,1016,72,6,7,68.36,78.81,82.11,80.68,86.64,75.18,78.63,-4.99
SKV-0367,SKV-0367-S027,27,2024-01-15,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,2G_Horizontal,1.15,15,2,1031,73,7,1,56.47,69.46,73.04,68.15,71.65,67.16,67.9,-10.73
SKV-0367,SKV-0367-S028,28,2024-01-16,ITI_Chennai,India,Industrial,17,experienced,slow_starter,GMAW,2G_Horizontal,1.15,53,4,1084,74,8,1,76.17,84.21,87.02,89.42,90.85,85.42,85.59,17.69
SKV-0368,SKV-0368-S001,1,2023-03-14,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,1G_Flat,1.0,47,5,47,0,0,0,51.24,42.21,36.82,50.89,50.13,43.27,45.19,0.0
SKV-0368,SKV-0368-S002,2,2023-03-16,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,1G_Flat,1.0,47,3,94,2,1,2,63.04,43.32,38.39,54.22,57.63,49.05,50.22,5.03
SKV-0368,SKV-0368-S003,3,2023-03-18,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,1G_Flat,1.0,69,7,163,4,2,2,66.62,50.92,44.72,53.52,55.39,54.87,53.89,3.67
SKV-0368,SKV-0368-S004,4,2023-03-19,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,2G_Horizontal,1.15,48,7,211,5,3,1,71.49,62.44,52.82,65.54,70.69,68.3,64.75,10.86
SKV-0368,SKV-0368-S005,5,2023-03-21,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,1G_Flat,1.0,66,6,277,7,4,2,64.18,51.21,40.97,60.15,59.84,49.92,53.49,-11.26
SKV-0368,SKV-0368-S006,6,2023-03-24,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,3G_Vertical,1.35,39,6,316,10,3,3,50.46,36.75,38.32,54.76,62.52,53.82,49.1,-4.39
SKV-0368,SKV-0368-S007,7,2023-03-26,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,2G_Horizontal,1.15,25,6,341,12,4,2,65.82,60.05,48.8,58.72,63.7,60.04,59.01,9.91
SKV-0368,SKV-0368-S008,8,2023-03-31,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,5G_Pipe,1.7,56,7,397,17,3,5,56.8,50.01,49.17,69.09,64.0,63.37,58.49,-0.52
SKV-0368,SKV-0368-S009,9,2023-04-01,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,3G_Vertical,1.35,62,8,459,18,4,1,63.9,56.04,41.93,51.12,60.92,51.92,53.57,-4.92
SKV-0368,SKV-0368-S010,10,2023-04-02,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,2G_Horizontal,1.15,31,8,490,19,5,1,64.5,56.8,51.13,73.58,71.72,63.49,62.91,9.34
SKV-0368,SKV-0368-S011,11,2023-04-03,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,4G_Overhead,1.55,45,6,535,20,6,1,69.43,54.13,59.5,68.94,68.57,64.9,64.04,1.13
SKV-0368,SKV-0368-S012,12,2023-04-04,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,4G_Overhead,1.55,28,6,563,21,7,1,63.55,50.74,41.24,54.2,57.44,48.04,51.75,-12.29
SKV-0368,SKV-0368-S013,13,2023-04-11,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,2G_Horizontal,1.15,61,5,624,28,6,7,59.38,51.5,43.56,55.52,59.59,55.74,53.76,2.01
SKV-0368,SKV-0368-S014,14,2023-04-25,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,1G_Flat,1.0,49,8,673,42,5,14,84.6,74.23,53.76,70.01,64.07,58.66,66.42,12.66
SKV-0368,SKV-0368-S015,15,2023-04-26,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,1G_Flat,1.0,21,5,694,43,6,1,68.04,61.58,50.53,65.37,59.88,54.69,59.27,-7.15
SKV-0368,SKV-0368-S016,16,2023-04-29,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,4G_Overhead,1.55,52,6,746,46,5,3,65.82,56.92,46.79,65.48,61.37,58.11,58.42,-0.85
SKV-0368,SKV-0368-S017,17,2023-05-06,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,2G_Horizontal,1.15,34,7,780,53,4,7,68.69,53.49,47.23,57.62,61.92,53.22,56.35,-2.07
SKV-0368,SKV-0368-S018,18,2023-05-13,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,4G_Overhead,1.55,46,8,826,60,3,7,74.83,66.05,52.58,70.19,62.11,65.55,64.6,8.25
SKV-0368,SKV-0368-S019,19,2023-05-15,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,3G_Vertical,1.35,45,6,871,62,4,2,69.51,67.09,52.44,71.02,75.93,68.98,66.82,2.22
SKV-0368,SKV-0368-S020,20,2023-05-20,CTE_Michigan,USA,CTE_School,33,experienced,steady_learner,GMAW,2G_Horizontal,1.15,59,2,930,67,3,5,81.76,74.2,65.17,78.98,76.62,72.96,74.36,7.54
SKV-0369,SKV-0369-S001,1,2024-06-21,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,1G_Flat,1.0,38,7,38,0,0,0,52.24,34.88,42.39,44.53,52.35,56.97,47.47,0.0
SKV-0369,SKV-0369-S002,2,2024-06-22,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,1G_Flat,1.0,33,10,71,1,1,1,49.22,42.73,38.49,40.65,58.36,53.72,47.09,-0.38
SKV-0369,SKV-0369-S003,3,2024-06-23,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,3G_Vertical,1.35,56,4,127,2,2,1,41.03,32.73,29.89,37.5,39.35,48.97,38.36,-8.73
SKV-0369,SKV-0369-S004,4,2024-06-25,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,2G_Horizontal,1.15,52,5,179,4,3,2,41.69,26.41,33.96,41.94,41.72,49.32,39.42,1.06
SKV-0369,SKV-0369-S005,5,2024-06-26,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,1G_Flat,1.0,29,6,208,5,4,1,32.86,17.33,38.94,37.42,40.16,45.76,36.1,-3.32
SKV-0369,SKV-0369-S006,6,2024-06-28,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,4G_Overhead,1.55,26,3,234,7,5,2,48.12,34.01,32.83,33.84,37.0,43.37,38.19,2.09
SKV-0369,SKV-0369-S007,7,2024-06-30,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,1G_Flat,1.0,66,5,300,9,6,2,55.57,44.03,47.61,42.64,53.21,57.44,50.33,12.14
SKV-0369,SKV-0369-S008,8,2024-07-01,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,3G_Vertical,1.35,57,6,357,10,7,1,43.84,36.11,29.38,42.3,46.84,50.23,41.28,-9.05
SKV-0369,SKV-0369-S009,9,2024-07-15,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,3G_Vertical,1.35,15,6,372,24,6,14,46.65,29.94,34.36,39.05,41.85,43.46,39.19,-2.09
SKV-0369,SKV-0369-S010,10,2024-07-18,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,3G_Vertical,1.35,69,6,441,27,5,3,53.17,38.22,36.82,48.18,47.72,50.97,45.65,6.46
SKV-0369,SKV-0369-S011,11,2024-07-22,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,1G_Flat,1.0,40,5,481,31,4,4,46.59,38.38,39.57,44.72,48.98,56.62,46.04,0.39
SKV-0369,SKV-0369-S012,12,2024-07-23,Indian_Railways_WS,India,Corporate,25,none,steady_learner,GTAW,4G_Overhead,1.55,51,5,532,32,5,1,53.72,45.2,46.2,50.34,59.5,61.16,52.79,6.75
